나이,지역,직업경력,경력년수,참여형식,플랫폼 실적,마케터 파워지수,등급,age,career,plat,region,parti
20대,서울,"플라스틱,제조업,가공",17~18년,부업,R2,49.5,A등급,24,17,98,14,6.0
50대,대전,"전기,운송업,육류",3~4년,부업,R5,49.5,A등급,53,3,9371,6,6.0
20대,경북,"운송업,서비스업,기계",7~8년,전업,R4-2,49.5,A등급,24,7,1012,6,12.0
50대,부산,"운송업,플라스틱,의료",7~8년,전업,R4-1,49.5,A등급,55,7,870,6,12.0
20대,울산,"육류,제조업,기계",15~16년,전업,R4-2,49.5,A등급,21,15,1153,6,12.0
20대,대구,"플라스틱,서비스업,기계",19년 이상,부업,R6,49.5,A등급,23,21,33033,6,6.0
20대,전북,"금속,건물,의료",11~12년,전업,R4-2,49.5,A등급,27,11,4316,6,12.0
50대,대구,"금속,화물,건물",17~18년,전업,R4-1,49.5,A등급,50,17,905,6,12.0
20대,충북,"통신,제품,개발,제조업",11~12년,전업,R4-2,49.5,A등급,22,11,4578,6,12.0
50대,부산,"도매,기타,의료",9~10년,전업,R4-1,49.5,A등급,53,9,835,6,12.0
20대,인천,"기계,소프트웨어",15~16년,전업,R4-2,49.5,A등급,27,15,2678,6,12.0
20대,충북,"제품,개발,서비스업",15~16년,전업,R4-2,49.5,A등급,26,15,3704,6,12.0
20대,전남,"자동차,플라스틱,화물",19년 이상,부업,R6,49.5,A등급,20,26,27054,6,6.0
20대,경남,"제품,개발,화물,육류",9~10년,전업,R4-2,49.5,A등급,24,9,2654,6,12.0
50대,전남,"도매,기계,건설업",7~8년,부업,R5,49.5,A등급,55,7,6189,6,6.0
20대,부산,"금속,기타,건물",9~10년,전업,R4-2,49.5,A등급,22,9,3261,6,12.0
20대,부산,"통신,건물,의료",19년 이상,부업,R6,49.5,A등급,25,27,43617,6,6.0
50대,인천,"자동차,서비스업",7~8년,부업,R5,49.5,A등급,52,7,6317,6,6.0
20대,전남,"운송업,제품,개발,기계",11~12년,부업,R6,49.5,A등급,27,11,18266,6,6.0
50대,충남,"운송업,기타,통신",19년 이상,부업,R5,49.5,A등급,52,20,8859,6,6.0
20대,부산,"제품,개발,육류,의료",15~16년,전업,R4-2,49.5,A등급,27,15,2224,6,12.0
20대,경남,"자동차,제조업,가공",19년 이상,전업,R4-2,49.5,A등급,23,26,1575,6,12.0
20대,강원,"서비스업,건물",17~18년,부업,R6,49.5,A등급,28,17,11156,6,6.0
20대,광주,"기타,제조업,화물",19년 이상,전업,R4-2,49.5,A등급,27,20,3732,6,12.0
20대,강원,"소프트웨어,건설업,의료",1~2년,부업,R6,49.5,A등급,21,1,40055,6,6.0
20대,부산,"통신,기타,소프트웨어",7~8년,전업,R4-2,49.5,A등급,25,7,2907,6,12.0
20대,전북,"제품,개발,기타,의료",9~10년,전업,R4-2,49.5,A등급,20,9,2901,6,12.0
50대,경남,"금속,제조업,육류",9~10년,부업,R5,49.5,A등급,52,9,6004,6,6.0
20대,대전,"도매,통신,전기",17~18년,부업,R6,49.5,A등급,22,17,26988,6,6.0
20대,인천,"서비스업,기계,의료",5~6년,부업,R6,49.5,A등급,20,5,31639,6,6.0
50대,전남,"통신,금속,의료",9~10년,부업,R5,49.5,A등급,55,9,9653,6,6.0
20대,전남,"금속,기계",5~6년,부업,R6,49.5,A등급,22,5,38561,6,6.0
20대,울산,"전기,서비스업,건설업",9~10년,부업,R6,49.5,A등급,20,9,29814,6,6.0
20대,대전,"기타,서비스업,건물",17~18년,부업,R6,49.5,A등급,26,17,19694,6,6.0
50대,대구,"금속,의료",15~16년,전업,R4-1,49.5,A등급,57,15,580,6,12.0
50대,광주,"도매,제조업",19년 이상,부업,R5,49.5,A등급,52,25,9167,6,6.0
20대,광주,"전기,제조업,의료",11~12년,전업,R4-2,49.5,A등급,21,11,2163,6,12.0
20대,서울,"기계,소프트웨어",3~4년,부업,R2,49.5,A등급,22,3,90,14,6.0
50대,충북,"금속,서비스업,가공",17~18년,전업,R4-1,49.5,A등급,57,17,817,6,12.0
50대,대전,"운송업,플라스틱,건물",15~16년,부업,R5,49.5,A등급,50,15,8094,6,6.0
50대,충북,"도매,금속,의료",9~10년,부업,R5,49.5,A등급,55,9,6618,6,6.0
20대,충남,"건설업,제조업,기계",13~14년,부업,R6,49.5,A등급,27,13,46757,6,6.0
50대,광주,"기타,건물,의료",3~4년,부업,R5,49.5,A등급,56,3,9792,6,6.0
20대,강원,"도매,통신,건물",11~12년,부업,R6,49.5,A등급,25,11,19924,6,6.0
50대,충남,"통신,제품,개발,화물",15~16년,전업,R4-1,49.5,A등급,54,15,781,6,12.0
20대,충남,"기계,육류,소프트웨어",11~12년,부업,R6,49.5,A등급,24,11,14982,6,6.0
20대,강원,"운송업,제조업,기계",11~12년,부업,R6,49.5,A등급,28,11,32105,6,6.0
50대,경북,"통신,제조업,의료",9~10년,전업,R4-1,49.5,A등급,52,9,747,6,12.0
50대,부산,"운송업,플라스틱,서비스업",15~16년,부업,R5,49.5,A등급,52,15,5142,6,6.0
20대,대구,"의료,금속,가공",9~10년,전업,R4-2,49.5,A등급,28,9,2745,6,12.0
20대,전남,"전기,자동차,도매",17~18년,부업,R6,49.5,A등급,23,17,34407,6,6.0
20대,전북,"도매,화물,가공",19년 이상,전업,R4-2,49.5,A등급,26,21,4549,6,12.0
20대,전북,"기타,서비스업",13~14년,부업,R6,49.5,A등급,27,13,17860,6,6.0
50대,경남,"금속,제품,개발,건물",5~6년,부업,R5,49.5,A등급,58,5,8277,6,6.0
50대,강원,"운송업,자동차,플라스틱",15~16년,전업,R4-1,49.5,A등급,53,15,998,6,12.0
20대,전체,"운송업,기타,건설업",1~2년,부업,R2,49.5,A등급,21,1,60,20,6.0
50대,광주,"자동차,통신,의료",11~12년,전업,R4-1,49.5,A등급,57,11,520,6,12.0
20대,부산,"자동차,육류,의료",11~12년,전업,R4-2,49.5,A등급,23,11,4671,6,12.0
50대,광주,"화물,서비스업,의료",5~6년,전업,R4-1,49.5,A등급,56,5,836,6,12.0
20대,전남,"화물,의료",15~16년,전업,R4-2,49.5,A등급,20,15,1509,6,12.0
20대,경남,"금속,소프트웨어",11~12년,부업,R6,49.5,A등급,23,11,30860,6,6.0
50대,인천,"전기,서비스업,건설업",15~16년,부업,R5,49.5,A등급,56,15,5432,6,6.0
50대,경남,"도매,금속,기타",1~2년,전업,R4-1,49.5,A등급,54,1,829,6,12.0
50대,전남,"운송업,자동차,통신",15~16년,부업,R5,49.5,A등급,52,15,8192,6,6.0
20대,대구,"운송업,금속,화물",1~2년,전업,R4-2,49.5,A등급,21,1,3711,6,12.0
50대,전남,"도매,제조업,육류",17~18년,전업,R4-1,49.5,A등급,52,17,906,6,12.0
20대,울산,"운송업,플라스틱,건설업",11~12년,부업,R6,49.5,A등급,27,11,21870,6,6.0
50대,대전,"전기,제조업,화물",3~4년,전업,R4-1,49.5,A등급,56,3,749,6,12.0
20대,광주,"자동차,플라스틱,금속",15~16년,전업,R4-2,49.5,A등급,22,15,4079,6,12.0
50대,광주,"운송업,육류,기계",11~12년,전업,R4-1,49.5,A등급,55,11,985,6,12.0
20대,대구,"전기,금속,가공",15~16년,부업,R6,49.5,A등급,20,15,34645,6,6.0
20대,강원,"금속,제품,개발,소프트웨어",13~14년,전업,R4-2,49.5,A등급,26,13,2277,6,12.0
20대,대구,"육류,기계,소프트웨어",17~18년,전업,R4-2,49.5,A등급,27,17,2764,6,12.0
50대,울산,"금속,기타,제조업",7~8년,부업,R5,49.5,A등급,54,7,8946,6,6.0
50대,충남,"도매,자동차,제조업",11~12년,전업,R4-1,49.5,A등급,56,11,995,6,12.0
50대,대전,"운송업,자동차,제조업",3~4년,부업,R5,49.5,A등급,57,3,7608,6,6.0
50대,광주,"금속,제조업,가공",17~18년,전업,R4-1,49.5,A등급,54,17,892,6,12.0
50대,대구,"운송업,금속,의료",7~8년,부업,R5,49.5,A등급,57,7,5129,6,6.0
20대,전북,"통신,화물,의료",19년 이상,전업,R4-2,49.5,A등급,20,19,4903,6,12.0
50대,충남,"통신,제품,개발",7~8년,부업,R5,49.5,A등급,58,7,9996,6,6.0
20대,서울,"운송업,플라스틱,기계",19년 이상,부업,R2,49.5,A등급,27,24,66,14,6.0
50대,경남,"금속,플라스틱,소프트웨어",9~10년,전업,R4-1,49.5,A등급,54,9,603,6,12.0
20대,부산,"기타,화물,육류",1~2년,부업,R6,49.5,A등급,28,1,30761,6,6.0
20대,충남,"운송업,화물,건설업",5~6년,전업,R4-2,49.5,A등급,26,5,2655,6,12.0
20대,대구,"금속,육류,소프트웨어",1~2년,전업,R4-2,49.5,A등급,22,1,3290,6,12.0
20대,부산,"건물,제조업,육류",5~6년,부업,R6,49.5,A등급,22,5,11623,6,6.0
50대,울산,"통신,제조업,육류",15~16년,전업,R4-1,49.5,A등급,52,15,826,6,12.0
50대,충남,"기타,소프트웨어",5~6년,전업,R4-1,49.5,A등급,57,5,563,6,12.0
50대,부산,"통신,제조업,가공",9~10년,전업,R4-1,49.5,A등급,58,9,976,6,12.0
50대,강원,"운송업,통신,가공",9~10년,전업,R4-1,49.5,A등급,57,9,542,6,12.0
20대,대구,"자동차,서비스업,의료",9~10년,부업,R6,49.5,A등급,27,9,19297,6,6.0
50대,울산,"자동차,기계,소프트웨어",19년 이상,부업,R5,49.5,A등급,58,19,5803,6,6.0
20대,대구,"전기,기타,도매",7~8년,부업,R6,49.5,A등급,22,7,39393,6,6.0
20대,광주,"제조업,소프트웨어",17~18년,전업,R4-2,49.5,A등급,22,17,4409,6,12.0
50대,강원,"플라스틱,육류,소프트웨어",19년 이상,부업,R5,49.5,A등급,57,24,5251,6,6.0
20대,울산,"자동차,제조업,기계",7~8년,전업,R4-2,49.5,A등급,26,7,2570,6,12.0
20대,광주,"도매,운송업,금속",7~8년,부업,R6,49.5,A등급,28,7,47298,6,6.0
50대,울산,"전기,플라스틱,소프트웨어",15~16년,부업,R5,49.5,A등급,56,15,6153,6,6.0
50대,광주,"금속,서비스업,육류",5~6년,전업,R4-1,49.5,A등급,56,5,971,6,12.0
20대,강원,"운송업,제품,개발,육류",15~16년,부업,R6,49.5,A등급,28,15,11310,6,6.0
20대,전남,"자동차,통신,건설업",7~8년,부업,R6,49.5,A등급,21,7,22911,6,6.0
50대,부산,"통신,서비스업,기계",5~6년,부업,R5,49.5,A등급,52,5,8235,6,6.0
50대,대전,"통신,서비스업,육류",15~16년,전업,R4-1,49.5,A등급,50,15,952,6,12.0
50대,전남,"운송업,화물,육류",19년 이상,전업,R4-1,49.5,A등급,51,28,698,6,12.0
50대,경북,"도매,운송업,건설업",19년 이상,전업,R4-1,49.5,A등급,57,29,789,6,12.0
20대,충북,"소프트웨어,화물,가공",3~4년,전업,R4-2,49.5,A등급,20,3,4312,6,12.0
20대,대구,"도매,통신,기타",9~10년,전업,R4-2,49.5,A등급,25,9,4077,6,12.0
50대,광주,"자동차,건물,가공",15~16년,부업,R5,49.5,A등급,52,15,7496,6,6.0
20대,경북,"운송업,금속,플라스틱",3~4년,부업,R6,49.5,A등급,24,3,43214,6,6.0
50대,전북,"건설업,화물,육류",17~18년,전업,R4-1,49.5,A등급,57,17,934,6,12.0
20대,대구,"기타,화물,기계",3~4년,전업,R4-2,49.5,A등급,28,3,3304,6,12.0
50대,충북,"금속,플라스틱",5~6년,부업,R5,49.5,A등급,52,5,9264,6,6.0
50대,광주,"도매,금속,자동차",1~2년,부업,R5,49.5,A등급,56,1,8073,6,6.0
50대,경북,"소프트웨어,건물,의료",13~14년,전업,R4-1,49.5,A등급,56,13,542,6,12.0
50대,경남,통신,17~18년,전업,R4-1,49.5,A등급,54,17,882,6,12.0
20대,전남,"의료,제조업,소프트웨어",13~14년,부업,R6,49.5,A등급,27,13,40499,6,6.0
20대,인천,"운송업,금속,화물",1~2년,부업,R6,49.5,A등급,25,1,18003,6,6.0
20대,대전,"기타,건설업,소프트웨어",19년 이상,부업,R6,49.5,A등급,28,21,39858,6,6.0
50대,울산,"통신,제품,개발,기타",9~10년,부업,R5,49.5,A등급,54,9,6342,6,6.0
50대,울산,"도매,제품,개발,건설업",7~8년,부업,R5,49.5,A등급,53,7,9853,6,6.0
20대,광주,"운송업,건설업,의료",17~18년,전업,R4-2,49.5,A등급,27,17,2917,6,12.0
50대,대전,"건설업,육류,기계",1~2년,부업,R5,49.5,A등급,53,1,6769,6,6.0
50대,광주,"도매,육류,의료",17~18년,전업,R4-1,49.5,A등급,50,17,716,6,12.0
20대,경남,"금속,통신,의료",9~10년,전업,R4-2,49.5,A등급,26,9,1497,6,12.0
50대,충남,"육류,의료",11~12년,부업,R5,49.5,A등급,51,11,9040,6,6.0
50대,전북,"운송업,통신,육류",7~8년,부업,R5,49.5,A등급,50,7,5924,6,6.0
50대,전북,"건설업,건물,의료",9~10년,전업,R4-1,49.5,A등급,50,9,840,6,12.0
50대,울산,"금속,플라스틱,기타",13~14년,부업,R5,49.5,A등급,58,13,7869,6,6.0
20대,부산,"통신,기타,제조업",7~8년,전업,R4-2,49.5,A등급,22,7,3049,6,12.0
20대,부산,"제품,개발,기타,의료",3~4년,전업,R4-2,49.5,A등급,21,3,3124,6,12.0
20대,전체,"도매,플라스틱",9~10년,부업,R2,49.5,A등급,23,9,95,20,6.0
50대,울산,"제조업,서비스업,건물",11~12년,부업,R5,49.5,A등급,54,11,7030,6,6.0
50대,전북,"기타,제조업,의료",1~2년,전업,R4-1,49.5,A등급,51,1,801,6,12.0
50대,경북,"육류,건물,화물",19년 이상,부업,R5,49.5,A등급,51,28,9645,6,6.0
50대,인천,"운송업,육류,의료",7~8년,전업,R4-1,49.5,A등급,55,7,523,6,12.0
20대,부산,"도매,플라스틱,제품,개발",15~16년,전업,R4-2,49.5,A등급,27,15,4755,6,12.0
50대,부산,"도매,금속,의료",15~16년,부업,R5,49.5,A등급,56,15,5278,6,6.0
50대,경남,"의료,자동차,소프트웨어",3~4년,전업,R4-1,49.5,A등급,54,3,626,6,12.0
20대,인천,"운송업,자동차,금속",7~8년,전업,R4-2,49.5,A등급,27,7,3299,6,12.0
50대,강원,"제품,개발,제조업,화물",1~2년,전업,R4-1,49.5,A등급,51,1,609,6,12.0
20대,충남,"도매,자동차,기타",19년 이상,전업,R4-2,49.5,A등급,26,20,4495,6,12.0
50대,충남,"금속,기계",7~8년,부업,R5,49.5,A등급,57,7,9909,6,6.0
20대,전체,"기타,제조업",15~16년,부업,R2,49.5,A등급,28,15,96,20,6.0
50대,광주,"전기,건물,가공",19년 이상,부업,R5,49.5,A등급,51,25,6149,6,6.0
20대,전남,"전기,운송업,플라스틱",3~4년,전업,R4-2,49.5,A등급,23,3,3474,6,12.0
20대,울산,"금속,제조업,소프트웨어",15~16년,부업,R6,49.5,A등급,27,15,33514,6,6.0
20대,대구,"기타,화물,의료",19년 이상,전업,R4-2,49.5,A등급,20,24,3637,6,12.0
50대,광주,"가공,육류,의료",13~14년,전업,R4-1,49.5,A등급,53,13,998,6,12.0
50대,경북,"전기,플라스틱,화물",15~16년,전업,R4-1,49.5,A등급,54,15,863,6,12.0
50대,대전,"운송업,자동차,육류",15~16년,부업,R5,49.5,A등급,56,15,6764,6,6.0
50대,인천,"통신,기타,건설업",13~14년,전업,R4-1,49.5,A등급,51,13,827,6,12.0
50대,대구,"기타,제조업,화물",17~18년,전업,R4-1,49.5,A등급,53,17,838,6,12.0
20대,대전,"전기,화물,기계",17~18년,전업,R4-2,49.5,A등급,20,17,2182,6,12.0
20대,대전,"서비스업,육류",15~16년,전업,R4-2,49.5,A등급,25,15,2510,6,12.0
20대,충남,"전기,제품,개발,제조업",9~10년,부업,R6,49.5,A등급,22,9,33125,6,6.0
20대,전남,"전기,통신,육류",1~2년,전업,R4-2,49.5,A등급,23,1,4783,6,12.0
20대,울산,"플라스틱,가공",13~14년,전업,R4-2,49.5,A등급,23,13,2541,6,12.0
50대,울산,"통신,자동차,육류",5~6년,부업,R5,49.5,A등급,53,5,7012,6,6.0
50대,전남,"플라스틱,제조업",1~2년,부업,R5,49.5,A등급,55,1,8190,6,6.0
20대,충남,"도매,기타,소프트웨어",5~6년,전업,R4-2,49.5,A등급,27,5,2855,6,12.0
20대,대전,"전기,기타,건물",19년 이상,전업,R4-2,49.5,A등급,22,25,4160,6,12.0
20대,울산,"도매,육류,의료",1~2년,전업,R4-2,49.5,A등급,20,1,3532,6,12.0
50대,경남,"가공,육류,소프트웨어",19년 이상,전업,R4-1,49.5,A등급,50,23,709,6,12.0
50대,전남,"기타,제품,개발",1~2년,전업,R4-1,49.5,A등급,55,1,788,6,12.0
20대,강원,"플라스틱,가공",5~6년,부업,R6,49.5,A등급,28,5,46254,6,6.0
50대,울산,"제조업,화물",9~10년,부업,R5,49.5,A등급,52,9,8546,6,6.0
20대,광주,"기타,화물,의료",3~4년,전업,R4-2,49.5,A등급,27,3,1250,6,12.0
50대,강원,"운송업,자동차,건설업",19년 이상,전업,R4-1,49.5,A등급,58,20,811,6,12.0
20대,전남,"금속,화물,기계",1~2년,전업,R4-2,49.5,A등급,26,1,2659,6,12.0
20대,충북,"도매,화물,육류",11~12년,전업,R4-2,49.5,A등급,23,11,1486,6,12.0
50대,인천,"통신,제품,개발,건설업",9~10년,부업,R5,49.5,A등급,57,9,9500,6,6.0
20대,전북,"운송업,화물",5~6년,전업,R4-2,49.5,A등급,28,5,3887,6,12.0
50대,전남,가공,1~2년,부업,R5,49.5,A등급,58,1,7375,6,6.0
50대,전남,"화물,건물,소프트웨어",1~2년,부업,R5,49.5,A등급,50,1,5513,6,6.0
20대,광주,"자동차,서비스업,화물",3~4년,전업,R4-2,49.5,A등급,26,3,3369,6,12.0
50대,강원,"제조업,건설업,의료",11~12년,전업,R4-1,49.5,A등급,58,11,855,6,12.0
20대,광주,"제조업,건설업",17~18년,부업,R6,49.5,A등급,20,17,24259,6,6.0
50대,부산,"운송업,제품,개발",15~16년,전업,R4-1,49.5,A등급,56,15,866,6,12.0
50대,경북,"플라스틱,육류,가공",9~10년,부업,R5,49.5,A등급,56,9,9028,6,6.0
20대,울산,"제품,개발,가공",15~16년,전업,R4-2,49.5,A등급,27,15,3938,6,12.0
20대,울산,"제조업,건물,가공",11~12년,부업,R6,49.5,A등급,26,11,17214,6,6.0
50대,광주,"육류,기계",7~8년,전업,R4-1,49.5,A등급,51,7,526,6,12.0
20대,전북,"도매,기타,서비스업",11~12년,전업,R4-2,49.5,A등급,22,11,1317,6,12.0
20대,전남,"통신,기타,기계",19년 이상,전업,R4-2,49.5,A등급,23,21,3855,6,12.0
50대,부산,"도매,기계,건설업",19년 이상,부업,R5,49.5,A등급,53,27,5369,6,6.0
50대,광주,"도매,금속,플라스틱",11~12년,전업,R4-1,49.5,A등급,53,11,920,6,12.0
50대,울산,"통신,육류,의료",13~14년,부업,R5,49.5,A등급,51,13,7777,6,6.0
50대,부산,"전기,기계,가공",17~18년,전업,R4-1,49.5,A등급,52,17,963,6,12.0
20대,경북,"기타,기계,소프트웨어",7~8년,전업,R4-2,49.5,A등급,22,7,3542,6,12.0
20대,인천,"자동차,제품,개발,의료",19년 이상,부업,R6,49.5,A등급,20,25,19097,6,6.0
50대,대전,"도매,자동차,기계",7~8년,전업,R4-1,49.5,A등급,53,7,562,6,12.0
20대,울산,"도매,서비스업,건설업",7~8년,전업,R4-2,49.5,A등급,26,7,4394,6,12.0
50대,전북,"제조업,서비스업,육류",13~14년,전업,R4-1,49.5,A등급,57,13,555,6,12.0
20대,대전,"도매,제조업,소프트웨어",13~14년,부업,R6,49.5,A등급,24,13,18994,6,6.0
50대,강원,"플라스틱,화물,기계",11~12년,부업,R5,49.5,A등급,53,11,6801,6,6.0
20대,광주,"금속,화물,기계",9~10년,전업,R4-2,49.5,A등급,22,9,3911,6,12.0
20대,전남,"도매,건물,가공",9~10년,전업,R4-2,49.5,A등급,23,9,1976,6,12.0
20대,경남,"통신,플라스틱,제조업",17~18년,부업,R6,49.5,A등급,26,17,29047,6,6.0
20대,경북,"도매,자동차,플라스틱",7~8년,전업,R4-2,49.5,A등급,28,7,2812,6,12.0
50대,부산,"전기,플라스틱,화물",17~18년,전업,R4-1,49.5,A등급,54,17,953,6,12.0
20대,울산,"금속,제조업,서비스업",19년 이상,부업,R6,49.5,A등급,22,25,30146,6,6.0
20대,충북,"전기,화물,기계",11~12년,부업,R6,49.5,A등급,28,11,40894,6,6.0
50대,부산,"기타,화물,기계",9~10년,부업,R5,49.5,A등급,58,9,5534,6,6.0
50대,경남,"전기,육류,기계",7~8년,부업,R5,49.5,A등급,55,7,6724,6,6.0
20대,경남,"금속,플라스틱,자동차",5~6년,부업,R6,49.5,A등급,25,5,30479,6,6.0
20대,충북,"통신,제품,개발,건설업",15~16년,전업,R4-2,49.5,A등급,28,15,3732,6,12.0
20대,광주,"통신,제품,개발,가공",19년 이상,전업,R4-2,49.5,A등급,21,29,2025,6,12.0
20대,경남,"통신,기타,건물",7~8년,부업,R6,49.5,A등급,20,7,37562,6,6.0
50대,경남,"운송업,제조업,서비스업",15~16년,전업,R4-1,49.5,A등급,58,15,937,6,12.0
20대,광주,"운송업,기타,기계",11~12년,전업,R4-2,49.5,A등급,20,11,3938,6,12.0
20대,충북,"통신,화물",11~12년,부업,R6,49.5,A등급,24,11,15533,6,6.0
50대,강원,"통신,서비스업,가공",9~10년,부업,R5,49.5,A등급,54,9,6595,6,6.0
50대,대구,"도매,금속,플라스틱",15~16년,전업,R4-1,49.5,A등급,57,15,593,6,12.0
20대,서울,"전기,건물,육류",5~6년,부업,R2,49.5,A등급,28,5,99,14,6.0
20대,광주,"전기,건설업,도매",15~16년,부업,R6,49.5,A등급,23,15,44465,6,6.0
50대,전북,"의료,건설업,가공",5~6년,전업,R4-1,49.5,A등급,53,5,959,6,12.0
50대,대구,"금속,플라스틱,기타",11~12년,전업,R4-1,49.5,A등급,57,11,668,6,12.0
50대,울산,"육류,건물,소프트웨어",11~12년,부업,R5,49.5,A등급,55,11,6076,6,6.0
